imdb_title_id,title,original_title,year,genre,duration,country,language,director,writer,production_company,actors,avg_vote,votes,budget,gross,gross_mil
tt0446029,Scott Pilgrim vs. the World,Scott Pilgrim vs. the World,2010,"Action, Comedy, Fantasy",112,"USA, UK, Canada, Japan",English,Edgar Wright,"Michael Bacall, Edgar Wright",Universal Pictures,"Michael Cera, Kieran Culkin, Anna Kendrick, Alison Pill, Aubrey Plaza, Mary Elizabeth Winstead, Jason Schwartzman, Johnny Simmons, Mark Webber, Ellen Wong, Satya Bhabha, Will Bowes, Celine Lepage, Keita Saitou, Mark Leroy",7.5,368833,$ 60000000,48917000,48.92
tt0480255,The Losers,The Losers,2010,"Action, Adventure, Crime",97,"USA, France",English,Sylvain White,"Peter Berg, James Vanderbilt",Warner Bros.,"Jeffrey Dean Morgan, Zoe Saldana, Chris Evans, Idris Elba, Columbus Short, Óscar Jaenada, Jason Patric, Holt McCallany, Peter Macdissi, Peter Francis James, Tanee McCall, Mark Ginther, Daniel Kalal, Colin Follenweider, Garrett Warren",6.3,89690,$ 25000000,29397000,29.40
tt0780653,Wolfman,The Wolfman,2010,"Drama, Fantasy, Horror",103,USA,"English, Romany, Romanian, Ukrainian",Joe Johnston,"Andrew Kevin Walker, David Self",Universal Pictures,"Simon Merrells, Gemma Whelan, Emily Blunt, Benicio Del Toro, Mario Marin-Borquez, Asa Butterfield, Cristina Contes, Anthony Hopkins, Art Malik, Malcolm Scates, Nicholas Day, Michael Cronin, David Sterne, David Schofield, Roger Frost",5.8,101634,$ 150000000,,
tt0800320,Scontro tra titani,Clash of the Titans,2010,"Action, Adventure, Fantasy",106,"USA, UK, Australia",English,Louis Leterrier,"Travis Beacham, Phil Hay",Warner Bros.,"Sam Worthington, Liam Neeson, Ralph Fiennes, Jason Flemyng, Gemma Arterton, Alexa Davalos, Tine Stapelfeldt, Mads Mikkelsen, Luke Evans, Izabella Miko, Liam Cunningham, Hans Matheson, Ashraf Barhom, Mouloud Achour, Ian Whyte",5.8,267178,$ 125000000,493214000,493.21
tt0840361,The Town,The Town,2010,"Crime, Drama, Thriller",125,USA,English,Ben Affleck,"Peter Craig, Ben Affleck",Warner Bros.,"Ben Affleck, Rebecca Hall, Jon Hamm, Jeremy Renner, Blake Lively, Slaine, Owen Burke, Titus Welliver, Pete Postlethwaite, Chris Cooper, Dennis McLaughlin, Corena Chase, Brian Scannell, Kerri Dunbar, Tony V.",7.5,344976,$ 37000000,154026000,154.03
tt0879870,Mangia prega ama,Eat Pray Love,2010,"Biography, Drama, Romance",133,USA,"English, Italian, Portuguese",Ryan Murphy,"Ryan Murphy, Jennifer Salt",Columbia Pictures,"Julia Roberts, I. Gusti Ayu Puspawati, Hadi Subiyanto, Billy Crudup, Viola Davis, A. Jay Radcliff, Mike O'Malley, Ashlie Atkinson, James Franco, Lisa Roberts Gillan, Ryan O'Nan, Gita Reddy, Dwayne Clark, Jen Kwok, Mary Testa",5.8,86198,$ 60000000,204594000,204.59
tt0926084,Harry Potter e i Doni della Morte - Parte 1,Harry Potter and the Deathly Hallows: Part 1,2010,"Adventure, Family, Fantasy",146,"UK, USA",English,David Yates,"Steve Kloves, J.K. Rowling",Warner Bros.,"Bill Nighy, Emma Watson, Richard Griffiths, Harry Melling, Daniel Radcliffe, Julie Walters, Bonnie Wright, Rupert Grint, Ian Kelly, Michelle Fairley, Fiona Shaw, Alan Rickman, Carolyn Pickles, Ralph Fiennes, Helena Bonham Carter",7.7,463108,GBP 150000000,977040000,977.04
tt0944835,Salt,Salt,2010,"Action, Mystery, Thriller",100,USA,"English, Russian, Korean",Phillip Noyce,Kurt Wimmer,Columbia Pictures,"Angelina Jolie, Liev Schreiber, Chiwetel Ejiofor, Daniel Olbrychski, August Diehl, Daniel Pearce, Hunt Block, Andre Braugher, Olek Krupa, Cassidy Hinkle, Corey Stoll, Vladislav Koulikov, Olya Zueva, Kevin O'Donnell, Gaius Charles",6.4,291354,$ 110000000,293503000,293.50
tt0947810,Green Zone,Green Zone,2010,"Action, Drama, Thriller",115,"UK, France, Spain, USA","English, Arabic",Paul Greengrass,"Brian Helgeland, Rajiv Chandrasekaran",Universal Pictures,"Igal Naor, Said Faraj, Faycal Attougui, Aymen Hamdouchi, Matt Damon, Nicoye Banks, Jerry Della Salla, Sean Huze, Michael J. Dwyer, Edouard H.R. Gluck, Brian Siefkes, Adam Wendling, Abdul Henderson, Paul Karsko, Robert Miller",6.8,127645,$ 100000000,154710000,154.71
tt0955308,Robin Hood,Robin Hood,2010,"Action, Adventure, Drama",140,"USA, UK","English, French, Ukrainian",Ridley Scott,"Brian Helgeland, Brian Helgeland",Universal Pictures,"Russell Crowe, Cate Blanchett, Max von Sydow, William Hurt, Mark Strong, Oscar Isaac, Danny Huston, Eileen Atkins, Mark Addy, Matthew Macfadyen, Kevin Durand, Scott Grimes, Alan Doyle, Douglas Hodge, Léa Seydoux",6.6,249741,$ 200000000,321669000,321.67
tt0970866,Vi presento i nostri,Little Fockers,2010,"Comedy, Romance",98,USA,"English, Ukrainian",Paul Weitz,"John Hamburg, Larry Stuckey",Universal Pictures,"Robert De Niro, Ben Stiller, Owen Wilson, Dustin Hoffman, Barbra Streisand, Blythe Danner, Teri Polo, Jessica Alba, Laura Dern, Kevin Hart, Daisy Tahan, Colin Baiocchi, Tom McCarthy, Harvey Keitel, Yul Vazquez",5.5,104817,$ 100000000,310650000,310.65
tt1038919,Il cacciatore di ex,The Bounty Hunter,2010,"Action, Comedy, Romance",110,USA,"English, Ukrainian",Andy Tennant,Sarah Thorp,Columbia Pictures,"Gerard Butler, Jennifer Aniston, Gio Perez, Joel Marsh Garland, Jason Kolotouros, Matt Malloy, Jason Sudeikis, Adam Rose, Christine Baranski, Dorian Missick, David Costabile, Lynda Gravatt, Peter Greene, Jeff Garlin, Siobhan Fallon Hogan",5.6,119522,$ 40000000,136333000,136.33
tt1053424,Repo Men,Repo Men,2010,"Action, Sci-Fi, Thriller",111,"USA, Canada","English, Spanish",Miguel Sapochnik,"Eric Garcia, Garrett Lerner",Universal Pictures,"Jude Law, Forest Whitaker, Alice Braga, Liev Schreiber, Carice van Houten, Chandler Canterbury, Joe Pingue, Liza Lapira, Tiffany Espensen, Yvette Nicole Brown, RZA, Wayne Ward, Tanya Clarke, Max Turnbull, Howard Hoover",6.3,99553,$ 32000000,18409000,18.41
tt1075747,Jonah Hex,Jonah Hex,2010,"Action, Drama, Fantasy",81,USA,English,Jimmy Hayward,"Mark Neveldine, Brian Taylor",Warner Bros.,"Josh Brolin, John Malkovich, Megan Fox, Michael Fassbender, Will Arnett, John Gallagher Jr., Tom Wopat, Michael Shannon, Wes Bentley, Julia Jones, Luke James Fleischmann, Rio Hackford, David Jensen, Billy Blair, Sean Boyd",4.7,54639,$ 47000000,10903000,10.90
tt1155076,The Karate Kid - La leggenda continua,The Karate Kid,2010,"Action, Drama, Family",140,"USA, China","English, Mandarin",Harald Zwart,"Christopher Murphey, Robert Mark Kamen",Columbia Pictures,"Jaden Smith, Jackie Chan, Taraji P. Henson, Wenwen Han, Rongguang Yu, Zhensu Wu, Zhiheng Wang, Zhenwei Wang, Jared Minns, Shijia Lü, Yi Zhao, Bo Zhang, Luke Carberry, Cameron Hillman, Ghye Samuel Brown",6.2,157587,$ 40000000,359126000,359.13
tt1196204,L'ordine naturale dei sogni,Cemetery Junction,2010,"Comedy, Drama",95,UK,English,"Ricky Gervais, Stephen Merchant","Ricky Gervais, Stephen Merchant",Columbia Pictures,"Tom Hughes, Ricky Gervais, Christian Cooke, Ralph Fiennes, Matthew Goode, Jack Doolan, Steve Speirs, Jessica Jones, Madeleine Dunbar, Andrew Brooke, Burn Gorman, Anne Reid, Julia Davis, Albert Welling, Katy Murphy",6.9,19637,,,
tt1212419,Hereafter,Hereafter,2010,"Drama, Fantasy, Romance",129,USA,"English, French, German",Clint Eastwood,Peter Morgan,Warner Bros.,"Cécile de France, Thierry Neuvic, Cyndi Mayo, Lisa Griffiths, Jessica Griffiths, Ferguson Reid, Derek Sakakura, Jay Mohr, Richard Kind, Matt Damon, Charlie Creed-Miles, Frankie McLaren, George McLaren, Lyndsey Marshal, Rebekah Staton",6.4,89563,$ 50000000,106956000,106.96
tt1216492,Una proposta per dire sì,Leap Year,2010,"Comedy, Romance",100,"USA, Ireland","English, Ukrainian",Anand Tucker,"Deborah Kaplan, Harry Elfont",Universal Pictures,"Amy Adams, Matthew Goode, Adam Scott, John Lithgow, Noel O'Donovan, Tony Rohr, Pat Laffan, Alan Devlin, Ian McElhinney, Dominique McElligott, Mark O'Regan, Maggie McCarthy, Peter O'Meara, Macdara Ó Fátharta, Kaitlin Olson",6.5,92326,$ 19000000,32680000,32.68
tt1219342,Il regno di Ga'Hoole - La leggenda dei guardiani,Legend of the Guardians: The Owls of Ga'Hoole,2010,"Animation, Action, Adventure",97,"USA, Australia",English,Zack Snyder,"John Orloff, Emil Stern",Warner Bros.,"Emily Barclay, Abbie Cornish, Essie Davis, Adrienne DeFaria, Joel Edgerton, Deborra-Lee Furness, Sacha Horler, Bill Hunter, Ryan Kwanten, Anthony LaPaglia, Miriam Margolyes, Helen Mirren, Sam Neill, Barry Otto, Richard Roxburgh",6.9,76832,$ 80000000,,
tt1226229,In viaggio con una rock star,Get Him to the Greek,2010,"Comedy, Music",109,USA,English,Nicholas Stoller,"Nicholas Stoller, Jason Segel",Universal Pictures,"Russell Brand, Rose Byrne, Tyler McKinney, Zoe Salmon, Lino Facioli, Lars Ulrich, Mario Lopez, Pink, Billy Bush, Kurt Loder, Christina Aguilera, Colm Meaney, Ray Siegle, Chad Cleven, Jonathan Chris Lopez",6.4,168032,$ 40000000,,
tt1226273,Fuori controllo,Edge of Darkness,2010,"Action, Crime, Drama",117,"UK, USA","English, Latin, French",Martin Campbell,"William Monahan, Andrew Bovell",Warner Bros.,"Mel Gibson, Ray Winstone, Danny Huston, Bojana Novakovic, Shawn Roberts, David Aaron Baker, Jay O. Sanders, Denis O'Hare, Damian Young, Caterina Scorsone, Frank Grillo, Wayne Duvall, Gbenga Akinnagbe, Gabrielle Popa, Paul Sparks",6.6,88601,$ 80000000,,
tt1231583,Parto col folle,Due Date,2010,"Comedy, Drama",95,USA,"English, Spanish",Todd Phillips,"Alan R. Cohen, Alan Freedland",Warner Bros.,"Robert Downey Jr., Zach Galifianakis, Michelle Monaghan, Jamie Foxx, Juliette Lewis, Danny McBride, RZA, Matt Walsh, Brody Stevens, Jakob Ulrich, Naiia Ulrich, Todd Phillips, Bobby Tisdale, Sharon Conley, Nathalie Fay",6.5,318791,$ 65000000,211780000,211.78
tt1285016,The Social Network,The Social Network,2010,"Biography, Drama",120,USA,"English, French",David Fincher,"Aaron Sorkin, Ben Mezrich",Columbia Pictures,"Jesse Eisenberg, Rooney Mara, Bryan Barter, Dustin Fitzsimons, Joseph Mazzello, Patrick Mapel, Andrew Garfield, Toby Meuli, Alecia Svensen, Jami Owen, James Dastoli, Robert Dastoli, Scotty Crowe, Jayk Gallagher, Marcella Lentz-Pope",7.7,608745,$ 40000000,224920000,224.92
tt1302067,L'orso Yoghi,Yogi Bear,2010,"Animation, Adventure, Comedy",81,"USA, New Zealand",English,Eric Brevig,"Jennifer Ventimilia, Joshua Sternin",Warner Bros.,"Dan Aykroyd, Justin Timberlake, Anna Faris, Tom Cavanagh, T.J. Miller, Nate Corddry, Andrew Daly, Josh Robert Thompson, David Stott, Greg Johnson, Christy Qulliam, Patricia Aldersley, Tim McLachlan, Hayden Vernon, Dean Knowsley",4.6,20027,$ 80000000,,
tt1314655,Devil,Devil,2010,"Horror, Mystery, Thriller",80,USA,"English, Ukrainian, Spanish",John Erick Dowdle,"Brian Nelson, M. Night Shyamalan",Universal Pictures,"Chris Messina, Logan Marshall-Green, Jenny O'Hara, Bojana Novakovic, Bokeem Woodbine, Geoffrey Arend, Jacob Vargas, Matt Craven, Joshua Peace, Caroline Dhavernas, Joe Cobden, Zoie Palmer, Vincent Laresca, Rudy Webb, Craig Eldridge",6.2,127717,$ 10000000,62695000,62.70
tt1323594,Cattivissimo me,Despicable Me,2010,"Animation, Comedy, Family",95,"USA, France",English,"Pierre Coffin, Chris Renaud","Cinco Paul, Ken Daurio",Universal Pictures,"Steve Carell, Jason Segel, Russell Brand, Julie Andrews, Will Arnett, Kristen Wiig, Miranda Cosgrove, Dana Gaier, Elsie Fisher, Pierre Coffin, Chris Renaud, Jemaine Clement, Jack McBrayer, Danny McBride, Mindy Kaling",7.6,491257,$ 69000000,543113000,543.11
tt1341188,Come lo sai,How Do You Know,2010,"Comedy, Drama, Romance",121,USA,English,James L. Brooks,James L. Brooks,Columbia Pictures,"Reese Witherspoon, Paul Rudd, Owen Wilson, Jack Nicholson, Kathryn Hahn, Mark Linn-Baker, Lenny Venito, Molly Price, Ron McLarty, Shelley Conn, Domenick Lombardozzi, John Tormey, Teyonah Parris, Tony Shalhoub, Dean Norris",5.4,45573,$ 120000000,,
tt1375666,Inception,Inception,2010,"Action, Adventure, Sci-Fi",148,"USA, UK","English, Japanese, French",Christopher Nolan,Christopher Nolan,Warner Bros.,"Leonardo DiCaprio, Joseph Gordon-Levitt, Ellen Page, Tom Hardy, Ken Watanabe, Dileep Rao, Cillian Murphy, Tom Berenger, Marion Cotillard, Pete Postlethwaite, Michael Caine, Lukas Haas, Tai-Li Lee, Claire Geare, Magnus Nolan",8.8,2002816,$ 160000000,836836000,836.84
tt1375670,Un weekend da bamboccioni,Grown Ups,2010,Comedy,102,USA,"English, Spanish",Dennis Dugan,"Adam Sandler, Fred Wolf",Columbia Pictures,"Adam Sandler, Kevin James, Chris Rock, David Spade, Rob Schneider, Salma Hayek, Maria Bello, Maya Rudolph, Joyce Van Patten, Ebony Jo-Ann, Di Quon, Steve Buscemi, Colin Quinn, Tim Meadows, Madison Riley",5.9,224280,$ 80000000,271450000,271.45
tt1385867,Poliziotti fuori - Due sbirri a piede libero,Cop Out,2010,"Action, Comedy, Crime",107,USA,"English, Spanish",Kevin Smith,"Robb Cullen, Mark Cullen",Warner Bros.,"Bruce Willis, Tracy Morgan, Juan Carlos Hernández, Cory Fernandez, Jason Hurt, Jeff Lima, Sean Cullen, Kevin Pollak, Adam Brody, Guillermo Díaz, Alberto Bonilla, Robinson Aponte, Jeremy Dash, Mando Alvarado, Michelle Trachtenberg",5.6,84584,$ 30000000,55610000,55.61
tt1386588,I poliziotti di riserva,The Other Guys,2010,"Action, Comedy, Crime",107,USA,"English, Ukrainian",Adam McKay,"Adam McKay, Chris Henchy",Columbia Pictures,"Will Ferrell, Derek Jeter, Mark Wahlberg, Eva Mendes, Michael Keaton, Larnell Stovall, Jalil Jay Lynch, Roy T. Anderson, Ray Stevenson, Samuel L. Jackson, Andrew Secunda, Sara Chase, Dwayne Johnson, David Gideon, Joshua Church",6.6,238059,$ 100000000,,
tt1415283,Tata Matilda e il grande botto,Nanny McPhee and the Big Bang,2010,"Comedy, Family, Fantasy",109,"UK, France, USA",English,Susanna White,"Emma Thompson, Christianna Brand",Universal Pictures,"Maggie Gyllenhaal, Oscar Steer, Asa Butterfield, Lil Woods, Eros Vlahos, Rosie Taylor-Ritson, Daniel Mays, Rhys Ifans, Maggie Smith, Sinead Matthews, Katy Brand, Emma Thompson, Bill Bailey, Ewan McGregor, Sam Kelly",6.1,27434,$ 35000000,,
tt1438254,Segui il tuo cuore,Charlie St. Cloud,2010,"Drama, Fantasy, Romance",99,"USA, Canada",English,Burr Steers,"Craig Pearce, Lewis Colick",Universal Pictures,"Zac Efron, Charlie Tahan, Amanda Crew, Augustus Prew, Donal Logue, Kim Basinger, Ray Liotta, Dave Franco, Matt Ward, Miles Chalmers, Jesse Wheeler, Desiree Zurowski, Adrian Hough, Jill Teed, Valerie Tian",6.4,57799,$ 44000000,,
tt1572996,Das Leben ist zu lang,Das Leben ist zu lang,2010,"Comedy, Drama",86,Germany,German,Dani Levy,Dani Levy,Warner Bros.,"Markus Hering, Meret Becker, Veronica Ferres, Hannah Levy, David Schlichter, Hans Hollmann, Yvonne Catterfeld, Gottfried John, Justus von Dohnányi, Matthias Koeberlin, Steffen Groth, Holger Handtke, Fritz Roth, Rolf Claussen, Kurt Krömer",5.2,229,,,
tt0409847,Cowboys & Aliens,Cowboys & Aliens,2011,"Action, Sci-Fi, Thriller",119,"USA, India","English, Apache languages",Jon Favreau,"Roberto Orci, Alex Kurtzman",Universal Pictures,"Daniel Craig, Abigail Spencer, Buck Taylor, Matthew Taylor, Cooper Taylor, Clancy Brown, Paul Dano, Chris Browning, Adam Beach, Sam Rockwell, Ana de la Reguera, Noah Ringer, Brian Duffy, Olivia Wilde, Keith Carradine",6,204846,$ 163000000,174822000,174.82
tt0471042,Tower Heist - Colpo ad alto livello,Tower Heist,2011,"Action, Comedy, Crime",104,USA,"English, Spanish, Chinese",Brett Ratner,"Adam Cooper, Bill Collage",Universal Pictures,"Ben Stiller, Eddie Murphy, Casey Affleck, Alan Alda, Matthew Broderick, Stephen McKinley Henderson, Judd Hirsch, Téa Leoni, Michael Peña, Gabourey Sidibe, Nina Arianda, Marcia Jean Kurtz, Juan Carlos Hernández, Harry O'Reilly, Peter Van Wagner",6.2,131289,$ 75000000,152930000,152.93
tt0472181,I Puffi,The Smurfs,2011,"Animation, Adventure, Comedy",103,"USA, Belgium, Canada",English,Raja Gosnell,"J. David Stem, David N. Weiss",Columbia Pictures,"Hank Azaria, Neil Patrick Harris, Jayma Mays, Sofía Vergara, Tim Gunn, Madison McKinley, Meg Phillips, Julie Chang, Roger Clark, Mark Doherty, Minglie Chen, Sean Kenin, Victor Pagan, Mahadeo Shivraj, Adria Baratta",5.4,82080,$ 110000000,563749000,563.75
tt0477302,"Molto forte, incredibilmente vicino",Extremely Loud & Incredibly Close,2011,"Adventure, Drama, Mystery",129,USA,English,Stephen Daldry,"Eric Roth, Jonathan Safran Foer",Warner Bros.,"Tom Hanks, Thomas Horn, Sandra Bullock, Zoe Caldwell, Dennis Hearn, Paul Klementowicz, Julian Tepper, Caleb Reynolds, John Goodman, Max von Sydow, Stephen McKinley Henderson, Lorna Pruce, Viola Davis, Jeffrey Wright, Hazelle Goodman",6.9,96631,$ 40000000,,
tt0810913,Jack e Jill,Jack and Jill,2011,Comedy,91,USA,English,Dennis Dugan,"Ben Zook, Steve Koren",Columbia Pictures,"Adam Sandler, Al Pacino, Katie Holmes, Elodie Tougne, Rohan Chand, Eugenio Derbez, David Spade, Nick Swardson, Tim Meadows, Allen Covert, Norm MacDonald, Geoff Pierson, Valerie Mahaffey, Gary Valentine, Dana Carvey",3.3,76576,$ 79000000,149673000,149.67
tt0881320,Sanctum,Sanctum,2011,"Action, Adventure, Drama",108,"USA, Australia",English,Alister Grierson,"John Garvin, Andrew Wight",Universal Pictures,"Richard Roxburgh, Ioan Gruffudd, Rhys Wakefield, Alice Parkinson, Dan Wyllie, Christopher James Baker, Nicole Downs, Allison Cratchley, Cramer Cain, Andrew Hansen, John Garvin, Sean Dennehy, Nea Diap",5.9,52963,$ 30000000,,
tt0978764,Sucker Punch,Sucker Punch,2011,"Action, Adventure, Fantasy",110,"USA, Canada","English, German",Zack Snyder,"Zack Snyder, Steve Shibuya",Warner Bros.,"Emily Browning, Abbie Cornish, Jena Malone, Vanessa Hudgens, Jamie Chung, Carla Gugino, Oscar Isaac, Jon Hamm, Scott Glenn, Richard Cetrone, Gerard Plunkett, Malcolm Scott, Ron Selmour, A.C. Peterson, Revard Dufresne",6,227259,$ 82000000,89792000,89.79
tt0983193,Le avventure di Tintin - Il segreto dell'Unicorno,The Adventures of Tintin,2011,"Animation, Action, Adventure",107,"USA, New Zealand, UK, France, Australia",English,Steven Spielberg,"Hergé, Steven Moffat",Columbia Pictures,"Jamie Bell, Andy Serkis, Daniel Craig, Nick Frost, Simon Pegg, Daniel Mays, Gad Elmaleh, Toby Jones, Joe Starr, Enn Reitel, Mackenzie Crook, Tony Curran, Sonje Fortag, Cary Elwes, Phillip Rhys",7.3,213212,$ 135000000,,
tt0990407,The Green Hornet,The Green Hornet,2011,"Action, Comedy, Crime",119,USA,"English, Mandarin",Michel Gondry,"Seth Rogen, Evan Goldberg",Columbia Pictures,"Seth Rogen, Jay Chou, Cameron Diaz, Tom Wilkinson, Christoph Waltz, David Harbour, Edward James Olmos, Jamie Harris, Chad L. Coleman, Edward Furlong, Jill Remez, Joe O'Connor, Morgan Rusler, Joshua Erenberg, Analeigh Tipton",5.8,153763,$ 120000000,227817000,227.82
tt1071875,Ghost Rider - Spirito di vendetta,Ghost Rider: Spirit of Vengeance,2011,"Action, Fantasy, Thriller",96,"USA, United Arab Emirates","English, Romanian","Mark Neveldine, Brian Taylor","Scott M. Gimple, Seth Hoffman",Columbia Pictures,"Nicolas Cage, Violante Placido, Ciarán Hinds, Idris Elba, Johnny Whitworth, Fergus Riordan, Spencer Wilding, Sorin Tofan, Jacek Koman, Anthony Head, Cristian Iacob, Christopher Lambert, Jai Stefan, Vincent Regan, Ionut Cristian Lefter",4.3,109111,$ 57000000,132563000,132.56
tt1092026,Paul,Paul,2011,"Adventure, Comedy, Sci-Fi",104,"USA, UK","English, Klingon",Greg Mottola,"Simon Pegg, Nick Frost",Universal Pictures,"Mia Stallard, Simon Pegg, Nick Frost, Jeremy Owen, Jeffrey Tambor, David House, Jennifer Granger, Nelson Ascencio, Bobby Lee, Jane Lynch, David Koechner, Jesse Plemons, Seth Rogen, Jason Bateman, Sigourney Weaver",7,231589,$ 40000000,97984000,97.98
tt1124035,Le idi di marzo,The Ides of March,2011,"Drama, Thriller",101,USA,English,George Clooney,"George Clooney, Grant Heslov",Columbia Pictures,"Ryan Gosling, George Clooney, Philip Seymour Hoffman, Paul Giamatti, Evan Rachel Wood, Marisa Tomei, Jeffrey Wright, Max Minghella, Jennifer Ehle, Gregory Itzin, Michael Mantell, Yuri Sardarov, Bella Ivory, Maya Sayre, Danny Mooney",7.1,212573,$ 12500000,76338000,76.34
tt1133985,Lanterna Verde,Green Lantern,2011,"Action, Adventure, Sci-Fi",114,USA,English,Martin Campbell,"Greg Berlanti, Michael Green",Warner Bros.,"Ryan Reynolds, Blake Lively, Peter Sarsgaard, Mark Strong, Tim Robbins, Jay O. Sanders, Taika Waititi, Angela Bassett, Mike Doyle, Nick Jandl, Dylan James, Gattlin Griffith, Jon Tenney, Leanne Cochran, Temuera Morrison",5.5,263315,$ 200000000,219851000,219.85
tt1201607,Harry Potter e i Doni della Morte - Parte 2,Harry Potter and the Deathly Hallows: Part 2,2011,"Adventure, Drama, Fantasy",130,"UK, USA",English,David Yates,"Steve Kloves, J.K. Rowling",Warner Bros.,"Ralph Fiennes, Michael Gambon, Alan Rickman, Daniel Radcliffe, Rupert Grint, Emma Watson, Evanna Lynch, Domhnall Gleeson, Clémence Poésy, Warwick Davis, John Hurt, Helena Bonham Carter, Graham Duff, Anthony Allgood, Rusty Goffe",8.1,743339,$ 125000000,1342321000,1342.32
tt1210166,L'arte di vincere,Moneyball,2011,"Biography, Drama, Sport",133,USA,English,Bennett Miller,"Steven Zaillian, Aaron Sorkin",Columbia Pictures,"Brad Pitt, Jonah Hill, Philip Seymour Hoffman, Robin Wright, Chris Pratt, Stephen Bishop, Reed Diamond, Brent Jennings, Ken Medlock, Tammy Blanchard, Jack McGee, Vyto Ruginis, Nick Searcy, Glenn Morshower, Casey Bond",7.6,354575,$ 50000000,110206000,110.21
tt1217613,World Invasion,Battle Los Angeles,2011,"Action, Sci-Fi",116,USA,"English, Ukrainian",Jonathan Liebesman,Christopher Bertolini,Columbia Pictures,"Aaron Eckhart, Ramon Rodriguez, Will Rothhaar, Cory Hardrict, Jim Parrack, Gino Anthony Pesi, Ne-Yo, James Hiroyuki Liao, Bridget Moynahan, Noel Fisher, Adetokumboh M'Cormack, Bryce Cass, Michael Peña, Michelle Rodriguez, Neil Brown Jr.",5.7,172606,$ 70000000,211819000,211.82
tt1222817,Il signore dello zoo,Zookeeper,2011,"Comedy, Family, Fantasy",102,USA,English,Frank Coraci,"Nick Bakay, Rock Reuben",Columbia Pictures,"Kevin James, Rosario Dawson, Leslie Bibb, Ken Jeong, Donnie Wahlberg, Joe Rogan, Nat Faxon, Steffiana De La Cruz, Nick Bakay, Jackie Sandler, Nicholas Turturro, Thomas Gottschalk, Brandon Keener, Robin Bakay, Gary Valentine",5.2,56076,$ 80000000,,
tt1240982,Sua Maestà,Your Highness,2011,"Adventure, Comedy, Fantasy",102,USA,English,David Gordon Green,"Danny McBride, Ben Best",Universal Pictures,"Danny McBride, James Franco, Rasmus Hardiker, Natalie Portman, Toby Jones, Justin Theroux, Zooey Deschanel, Charles Dance, Damian Lewis, Simon Farnaby, Deobia Oparei, B.J. Hogg, Matyelok Gibbs, Angela Pleasence, Anna Barry",5.5,95806,$ 49900000,28013700,28.01
tt1284575,Bad Teacher - Una cattiva maestra,Bad Teacher,2011,"Comedy, Romance",92,USA,English,Jake Kasdan,"Gene Stupnitsky, Lee Eisenberg",Columbia Pictures,"Cameron Diaz, Lucy Punch, Jason Segel, Justin Timberlake, Phyllis Smith, John Michael Higgins, Dave Allen, Jillian Armenante, Matthew J. Evans, Kaitlyn Dever, Kathryn Newton, Igal Ben Yair, Aja Bair, Andra Nechita, Noah Munck",5.6,189837,$ 20000000,216197000,216.20
tt1334512,Arturo,Arthur,2011,"Comedy, Romance",110,USA,English,Jason Winer,"Peter Baynham, Steve Gordon",Warner Bros.,"Russell Brand, Helen Mirren, Greta Gerwig, Jennifer Garner, Geraldine James, Luis Guzmán, Nick Nolte, Christina Jacquelyn Calph, Murphy Guyer, José Ramón Rosario, John Hodgman, Scott Adsit, Evander Holyfield, Peter Van Wagner, Robert Clohessy",5.7,50331,$ 40000000,,
tt1385826,I guardiani del destino,The Adjustment Bureau,2011,"Romance, Sci-Fi, Thriller",106,USA,English,George Nolfi,"George Nolfi, Philip K. Dick",Universal Pictures,"Matt Damon, Emily Blunt, Lisa Thoreson, Florence Kastriner, Michael Kelly, Phyllis MacBryde, Natalie Carter, Chuck Scarborough, Jon Stewart, Gregory P. Hitchen, Darrell Lenormand, Michael Bloomberg, Kar, RJ Konner, Susan D. Michaels",7,240237,$ 50200000,,
tt1402488,Happy Feet 2,Happy Feet Two,2011,"Animation, Adventure, Comedy",100,"Australia, USA",English,"George Miller, Gary Eck","George Miller, Gary Eck",Warner Bros.,"Carlos Alazraqui, Lombardo Boyar, Jeffrey Garcia, Johnny A. Sanchez, Sofía Vergara, Robin Williams, Elijah Wood, Pink, Ava Acres, Benjamin Flores Jr., Meibh Campbell, Common, Magda Szubanski, Hugo Weaving, Brad Pitt",5.9,40908,$ 135000000,159197000,159.20
tt1411664,Bucky Larson: Born to Be a Star,Bucky Larson: Born to Be a Star,2011,Comedy,97,USA,English,Tom Brady,"Adam Sandler, Allen Covert",Columbia Pictures,"Nick Swardson, Christina Ricci, Don Johnson, Stephen Dorff, Ido Mosseri, Kevin Nealon, Edward Herrmann, Miriam Flynn, Mario Joyner, Tyler Spindel, Meredith Giangrande, Nicholas Turturro, Mary Pat Gleason, Jackie Sandler, Dana Goodman",3.2,11213,$ 10000000,2530000,2.53
tt1411697,Una notte da leoni 2,The Hangover Part II,2011,Comedy,102,"USA, Thailand","English, Thai",Todd Phillips,"Craig Mazin, Scot Armstrong",Warner Bros.,"Bradley Cooper, Ed Helms, Zach Galifianakis, Justin Bartha, Ken Jeong, Paul Giamatti, Mike Tyson, Jeffrey Tambor, Mason Lee, Jamie Chung, Sasha Barrese, Gillian Vigman, Aroon Seeboonruang, Nirut Sirichanya, Yasmin Lee",6.4,456333,$ 80000000,586764000,586.76
